customer_id,signup_date,last_active_date,monthly_spend,total_orders,support_tickets,plan_type,region,satisfaction_score,churned
C-53056,2023-03-02,2023-09-04,90.72,13,1,Pro,Asia Pacific,8.0,True
C-53057,2022-06-11,2022-07-19,94.7,3,2,Pro,Asia Pacific,7.0,False
C-53058,2024-07-06,2025-02-09,,12,3,Basic,Asia Pacific,8.0,True
C-53059,2024-06-02,2025-06-30,92.03,72,1,Pro,Europe,7.0,False
C-53060,2024-11-25,2025-06-30,34.42,31,0,Basic,Latin America,9.0,False
C-53061,2023-04-01,2023-12-04,24.74,21,2,Basic,North America,4.0,False
C-53062,2023-08-15,2024-04-19,134.2,21,0,Enterprise,Asia Pacific,7.0,True
C-53063,2024-04-23,2024-08-06,134.3,8,6,Enterprise,Asia Pacific,10.0,False
C-53064,2023-09-03,2023-12-22,193.24,10,2,Enterprise,Asia Pacific,6.0,True
C-53065,2024-08-06,2024-09-23,35.71,0,3,Basic,Latin America,7.0,True
C-53066,2024-02-09,2024-07-06,34.56,7,1,Basic,Latin America,7.0,False
C-53067,2023-05-21,2024-10-04,155.61,38,2,Enterprise,Europe,6.0,False
C-53068,2024-08-30,2024-10-31,61.07,5,0,Pro,North America,6.0,False
C-53069,2022-11-13,2023-10-05,33.79,21,2,Basic,Latin America,8.0,True
C-53070,2024-12-24,2025-06-30,187.34,58,0,Enterprise,Europe,7.0,True
C-53071,2023-03-05,2023-07-09,75.77,12,2,Pro,Latin America,7.0,False
C-53072,2023-03-22,2023-09-08,15.61,7,2,Basic,North America,7.0,False
C-53073,2023-06-22,2023-10-06,33.48,5,4,Basic,Asia Pacific,9.0,False
C-53074,2023-05-14,2023-08-10,22.65,3,1,Basic,Latin America,6.0,False
C-53075,2022-06-18,2023-03-18,251.92,18,1,Enterprise,Latin America,7.0,True
C-53076,2024-07-31,2025-06-30,21.16,64,4,Basic,North America,8.0,False
C-53077,2023-05-20,2023-06-19,14.27,2,1,Basic,Europe,8.0,False
C-53078,2023-06-16,2025-06-10,93.25,32,0,Pro,Europe,8.0,False
C-53079,2022-12-11,2023-08-06,26.16,17,3,Basic,Asia Pacific,8.0,False
C-53080,2024-06-18,2025-06-30,75.11,28,4,Pro,Latin America,9.0,False
C-53081,2024-10-26,2025-03-07,19.65,8,3,Basic,Asia Pacific,7.0,False
C-53082,2022-06-11,2024-01-08,266.14,41,2,Enterprise,Asia Pacific,7.0,False
C-53083,2024-07-10,2025-01-30,101.52,15,4,Pro,Asia Pacific,6.0,True
C-53084,2022-12-07,2024-05-02,271.58,28,3,Enterprise,North America,7.0,True
C-53085,2024-10-21,2025-06-03,27.55,13,0,Basic,North America,6.0,False
C-53086,2023-08-24,2025-06-30,26.6,55,1,Basic,Latin America,10.0,False
C-53087,2023-03-16,2023-04-15,89.03,2,0,Pro,Latin America,8.0,False
C-53088,2023-12-20,2025-06-30,34.93,91,2,Basic,Asia Pacific,8.0,True
C-53089,2024-04-17,2025-04-08,37.51,30,2,Basic,Europe,6.0,False
C-53090,2022-11-02,2023-12-17,203.47,33,0,Enterprise,Asia Pacific,6.0,False
C-53091,2024-05-14,2024-11-24,91.28,11,3,Pro,Latin America,7.0,False
C-53092,2023-11-29,2024-08-30,36.6,17,1,Basic,Europe,9.0,False
C-53093,2024-11-24,2025-06-30,27.01,104,2,Basic,Latin America,7.0,True
C-53094,2023-02-20,2025-06-30,170.48,134,0,Enterprise,Europe,7.0,False
C-53095,2023-08-14,2025-03-04,83.43,45,1,Pro,Europe,7.0,True
C-53096,2023-01-21,2023-03-02,22.14,2,2,Basic,North America,6.0,False
C-53097,2023-03-17,2023-04-16,155.72,3,0,Enterprise,North America,8.0,False
C-53098,2024-06-04,2024-10-20,214.39,10,0,Enterprise,Europe,7.0,False
C-53099,2023-05-24,2023-10-04,36.51,5,2,Basic,Europe,8.0,False
C-53100,2023-09-06,2025-06-30,71.07,56,2,Pro,Asia Pacific,7.0,False
C-53101,2023-01-31,2023-07-05,44.8,12,1,Basic,North America,8.0,True
C-53102,2023-05-21,2025-04-30,30.55,51,1,Basic,North America,9.0,False
C-53103,2023-05-27,2023-07-27,217.13,2,3,Enterprise,Europe,3.0,True
C-53104,2023-01-16,2023-03-26,238.68,1,1,Enterprise,North America,8.0,True
C-53105,2023-12-30,2024-04-01,185.14,11,2,Enterprise,Latin America,8.0,True
C-53106,2022-10-23,2023-09-04,66.93,19,3,Pro,North America,7.0,False
C-53107,2024-08-07,2024-12-23,175.04,4,2,Enterprise,Asia Pacific,5.0,False
C-53108,2024-12-13,2025-06-30,52.86,12,1,Pro,Asia Pacific,10.0,False
C-53109,2023-11-02,2023-12-02,131.06,1,0,Enterprise,Asia Pacific,6.0,False
C-53110,2024-12-22,2025-06-30,91.21,22,1,Pro,Latin America,7.0,False
C-53111,2023-02-17,2023-03-19,90.24,2,1,Pro,North America,7.0,True
C-53112,2025-01-16,2025-06-30,18.21,160,1,Basic,North America,8.0,True
C-53113,2024-01-05,2025-05-09,235.42,32,1,Enterprise,North America,7.0,True
C-53114,2023-03-30,2024-05-30,70.51,24,0,Pro,Europe,9.0,False
C-53115,2024-07-03,2024-08-24,247.43,4,0,Enterprise,Latin America,4.0,False
C-53116,2025-01-06,2025-02-05,81.56,2,1,Pro,North America,6.0,False
C-53117,2024-07-18,2024-11-17,24.29,11,2,Basic,Latin America,7.0,True
C-53118,2024-07-02,2025-01-18,217.86,16,2,Enterprise,North America,9.0,True
C-53119,2024-04-08,2025-02-06,23.74,23,1,Basic,Asia Pacific,8.0,False
C-53120,2023-04-01,2023-12-21,56.25,17,1,Pro,Europe,4.0,False
C-53121,2023-12-30,2024-02-28,132.11,6,3,Enterprise,North America,8.0,True
C-53122,2024-08-25,2025-06-30,26.88,58,0,Basic,North America,10.0,True
C-53123,2023-07-19,2023-10-23,67.02,8,0,Pro,North America,7.0,False
C-53124,2023-07-23,2023-11-11,31.44,10,1,Basic,Asia Pacific,9.0,False
C-53125,2024-01-24,2024-08-27,48.55,20,4,Pro,North America,7.0,False
C-53126,2023-07-28,2023-09-17,62.62,4,1,Pro,Asia Pacific,7.0,False
C-53127,2022-12-20,2023-08-18,84.75,15,1,Pro,Asia Pacific,5.0,False
C-53128,2023-02-06,2023-07-10,22.3,10,0,Basic,Asia Pacific,9.0,False
C-53129,2023-09-18,2025-05-10,26.07,48,2,Basic,Europe,6.0,True
C-53130,2022-07-08,2025-01-06,35.58,53,1,Basic,Latin America,5.0,False
C-53131,2024-12-15,2025-05-09,28.08,12,0,Basic,Latin America,9.0,True
C-53132,2024-04-11,2025-06-30,96.9,34,3,Pro,Latin America,6.0,False
C-53133,2022-09-25,2022-10-25,52.2,2,4,Pro,Europe,8.0,True
C-53134,2023-10-18,2023-11-17,82.19,1,2,Pro,North America,7.0,False
C-53135,2023-10-10,2024-11-24,30.26,19,3,Basic,North America,10.0,True
C-53136,2024-06-13,2024-07-18,31.41,4,0,Basic,Europe,5.0,False
C-53137,2023-07-21,2023-08-21,270.62,3,5,Enterprise,Asia Pacific,,True
C-53138,2024-06-10,2025-06-30,222.69,33,1,Enterprise,Europe,5.0,False
C-53139,2023-08-15,2025-01-03,33.89,30,2,Basic,Latin America,7.0,True
C-53140,2022-08-03,2024-11-05,25.14,54,1,Basic,Europe,6.0,False
C-53141,2023-04-02,2024-07-12,23.05,31,0,Basic,Asia Pacific,8.0,False
C-53142,2024-08-22,2025-06-30,23.3,51,0,Basic,Latin America,8.0,False
C-53143,2023-09-19,2024-02-08,76.6,13,2,Pro,Latin America,7.0,False
C-53144,2022-06-01,2022-07-01,32.56,3,0,Basic,Europe,9.0,False
C-53145,2024-06-18,2024-11-28,51.79,8,4,Pro,North America,9.0,False
C-53146,2022-09-06,2023-08-10,18.23,33,1,Basic,Latin America,7.0,False
C-53147,2022-06-28,2024-11-28,79.0,69,2,Pro,Latin America,8.0,False
C-53148,2023-09-06,2024-08-09,33.22,31,2,Basic,Europe,7.0,False
C-53149,2024-06-10,2024-12-11,26.75,11,1,Basic,Europe,6.0,False
C-53150,2022-10-09,2023-02-22,158.81,12,0,Enterprise,Latin America,7.0,False
C-53151,2024-11-17,2024-12-26,31.23,1,1,Basic,Europe,6.0,False
C-53152,2024-12-22,2025-06-30,33.88,11,4,Basic,Europe,6.0,True
C-53153,2024-11-13,2025-02-06,31.36,7,3,Basic,Asia Pacific,8.0,False
C-53154,2022-10-26,2022-11-25,99.53,1,3,Pro,Europe,9.0,False
C-53155,2024-10-28,2025-06-30,30.91,18,2,Basic,Europe,7.0,False
C-53156,2023-04-08,2023-07-26,32.86,5,3,Basic,Europe,5.0,True
C-53157,2025-01-14,2025-06-30,30.96,16,2,Basic,Europe,8.0,False
C-53158,2024-01-18,2024-04-13,83.81,7,1,Pro,Asia Pacific,8.0,False
C-53159,2024-03-24,2025-06-30,106.84,35,3,Pro,Latin America,8.0,False
C-53160,2023-02-02,2024-07-16,19.23,29,6,Basic,Europe,5.0,False
C-53161,2024-12-08,2025-06-27,72.93,15,0,Pro,North America,5.0,False
C-53162,2023-11-09,2024-04-17,31.45,6,1,Basic,Latin America,6.0,False
C-53163,2023-11-03,2024-04-07,87.81,18,0,Pro,Europe,9.0,False
C-53164,2023-05-13,2024-02-03,83.76,18,2,Pro,Latin America,6.0,False
C-53165,2023-02-22,2023-10-29,34.39,11,2,Basic,Asia Pacific,5.0,False
C-53166,2024-09-23,2025-05-05,96.66,13,0,Pro,North America,7.0,False
C-53167,2024-01-11,2024-04-25,61.77,8,0,Pro,North America,7.0,False
C-53168,2024-02-19,2024-05-01,72.71,4,1,Pro,Europe,7.0,False
C-53169,2024-08-15,2025-06-30,26.34,67,3,Basic,North America,7.0,True
C-53170,2023-08-09,2025-06-30,29.07,83,0,Basic,Europe,,False
C-53171,2023-07-26,2023-10-14,210.84,5,0,Enterprise,Europe,8.0,False
C-53172,2024-06-13,2025-06-30,19.15,41,1,Basic,Europe,8.0,False
C-53173,2024-09-28,2025-05-29,26.97,16,3,Basic,Asia Pacific,8.0,False
C-53174,2025-01-18,2025-06-30,76.25,7,1,Pro,North America,9.0,False
C-53175,2023-09-15,2024-04-18,28.19,21,0,Basic,North America,4.0,True
C-53176,2024-01-02,2024-09-02,212.89,18,0,Enterprise,Asia Pacific,6.0,False
C-53177,2024-09-21,2025-06-30,149.43,23,1,Enterprise,North America,6.0,False
C-53178,2024-11-16,2025-01-25,30.2,4,0,Basic,Asia Pacific,7.0,False
C-53179,2023-01-27,2023-02-26,109.6,2,1,Pro,North America,7.0,False
C-53180,2023-02-27,2023-06-13,28.77,6,1,Basic,Asia Pacific,9.0,False
C-53181,2023-04-26,2024-09-08,25.48,27,1,Basic,Asia Pacific,7.0,False
C-53182,2024-10-12,2024-11-11,34.32,1,2,Basic,Latin America,8.0,False
C-53183,2024-01-21,2025-06-30,193.14,49,1,Enterprise,Europe,5.0,False
C-53184,2023-01-05,2024-04-17,158.51,31,2,Enterprise,Latin America,7.0,False
C-53185,2024-11-19,2024-12-19,39.32,1,0,Basic,Latin America,8.0,False
C-53186,2024-12-12,2025-06-30,217.27,16,4,Enterprise,North America,9.0,False
C-53187,2024-09-21,2025-06-30,69.58,38,0,Pro,Europe,6.0,True
C-53188,2022-06-11,2022-09-12,29.01,10,2,Basic,Asia Pacific,8.0,False
C-53189,2023-12-09,2024-03-01,29.89,4,1,Basic,North America,8.0,False
C-53190,2024-11-01,2025-05-23,67.15,21,2,Pro,North America,7.0,False
C-53191,2024-05-19,2025-06-30,152.85,55,4,Enterprise,Asia Pacific,6.0,True
C-53192,2022-11-06,2023-07-15,21.09,18,0,Basic,Asia Pacific,6.0,False
C-53193,2024-03-26,2024-10-07,97.72,12,3,Pro,Latin America,6.0,False
C-53194,2024-03-19,2024-08-17,97.33,9,2,Pro,Europe,9.0,False
C-53195,2024-06-09,2025-06-30,226.62,27,0,Enterprise,Asia Pacific,8.0,False
C-53196,2023-11-29,2024-01-03,66.85,1,1,Pro,Asia Pacific,7.0,False
C-53197,2023-03-28,2024-04-20,31.63,31,1,Basic,Asia Pacific,7.0,False
C-53198,2023-04-13,2023-06-28,19.26,4,1,Basic,Asia Pacific,6.0,True
C-53199,2024-10-27,2025-03-09,72.3,4,3,Pro,Latin America,10.0,False
C-53200,2023-08-28,2023-12-07,26.69,6,2,Basic,Europe,5.0,True
C-53201,2023-02-22,2023-09-16,189.81,13,0,Enterprise,Asia Pacific,6.0,False
C-53202,2024-09-10,2025-06-30,34.45,80,1,Basic,Latin America,5.0,True
C-53203,2024-01-04,2025-06-30,76.3,82,2,Pro,Latin America,5.0,False
C-53204,2024-05-01,2024-10-01,67.77,9,3,Pro,Asia Pacific,7.0,False
C-53205,2022-12-10,2024-07-21,79.22,32,1,Pro,Asia Pacific,4.0,True
C-53206,2023-12-17,2025-06-30,29.72,44,3,Basic,Asia Pacific,4.0,True
C-53207,2023-03-04,2023-06-21,90.05,5,2,Pro,Latin America,6.0,False
C-53208,2023-01-03,2023-06-22,212.78,8,3,Enterprise,Europe,5.0,True
C-53209,2023-12-12,2025-02-28,29.41,33,1,Pro,Europe,8.0,False
C-53210,2024-11-01,2024-12-07,29.73,3,1,Basic,Asia Pacific,7.0,True
C-53211,2024-06-22,2025-06-30,78.15,32,3,Pro,Latin America,6.0,False
C-53212,2023-11-21,2025-01-19,29.53,22,0,Basic,Latin America,9.0,False
C-53213,2022-07-21,2025-06-30,24.87,99,3,Basic,North America,7.0,False
C-53214,2024-07-15,2025-04-09,67.2,17,3,Pro,Europe,8.0,True
C-53215,2023-12-10,2024-08-11,29.12,15,3,Basic,Europe,6.0,False
C-53216,2023-03-15,2023-10-01,31.19,8,0,Basic,Asia Pacific,6.0,False
C-53217,2022-07-17,2022-09-02,204.28,7,1,Enterprise,North America,8.0,False
C-53218,2023-02-18,2023-07-24,24.82,6,0,Basic,North America,5.0,False
C-53219,2024-01-28,2025-01-30,195.56,27,3,Enterprise,North America,6.0,False
C-53220,2022-12-07,2023-09-08,62.02,9,1,Pro,North America,6.0,False
C-53221,2024-08-18,2024-12-04,31.08,11,1,Basic,Asia Pacific,9.0,True
C-53222,2024-08-09,2024-12-07,31.76,9,4,Basic,Europe,5.0,False
C-53223,2023-01-02,2023-02-06,24.15,1,0,Basic,Europe,8.0,True
C-53224,2024-04-06,2025-06-30,35.01,78,1,Basic,North America,8.0,True
C-53225,2023-09-02,2023-12-07,104.0,8,1,Pro,Latin America,8.0,False
C-53226,2022-12-12,2023-04-05,55.7,11,0,Pro,North America,6.0,False
C-53227,2022-07-04,2023-07-27,65.68,36,1,Pro,Latin America,8.0,False
C-53228,2024-11-16,2025-06-30,,28,2,Enterprise,Europe,7.0,False
C-53229,2023-08-13,2024-12-21,29.61,24,3,Basic,Europe,8.0,False
C-53230,2022-08-15,2022-11-05,47.32,10,1,Pro,North America,8.0,False
C-53231,2022-09-19,2022-10-19,66.09,2,2,Pro,North America,8.0,False
C-53232,2022-07-10,2022-09-27,93.47,7,2,Pro,North America,5.0,False
C-53233,2024-10-25,2025-02-27,75.11,5,1,Pro,Asia Pacific,8.0,False
C-53234,2023-04-29,2024-03-29,101.33,22,1,Pro,Latin America,5.0,False
C-53235,2023-02-06,2023-03-08,69.56,2,2,Pro,Latin America,6.0,False
C-53236,2023-05-31,2023-09-21,197.74,3,2,Enterprise,Europe,5.0,False
C-53237,2022-08-13,2025-06-30,246.05,73,2,Enterprise,Latin America,8.0,True
C-53238,2024-07-22,2024-08-21,56.82,1,2,Pro,Latin America,6.0,False
C-53239,2022-08-11,2022-12-23,157.97,5,1,Enterprise,North America,9.0,False
C-53240,2024-05-29,2025-02-11,19.66,20,0,Basic,Europe,7.0,True
C-53241,2024-01-15,2024-06-22,36.39,7,3,Basic,Latin America,5.0,False
C-53242,2024-02-28,2025-03-28,54.8,25,0,Pro,Latin America,6.0,False
C-53243,2022-10-10,2023-11-17,30.08,33,2,Basic,Asia Pacific,9.0,False
C-53244,2023-03-06,2025-04-11,86.88,58,1,Pro,Latin America,9.0,False
C-53245,2024-08-21,2025-06-30,287.93,92,2,Enterprise,Latin America,7.0,True
C-53246,2023-03-29,2023-11-12,67.65,20,0,Pro,North America,7.0,False
C-53247,2023-01-07,2023-04-10,69.07,7,1,Pro,North America,8.0,False
C-53248,2022-11-21,2023-06-18,24.07,12,0,Basic,North America,10.0,False
C-53249,2024-11-08,2025-06-30,61.33,24,3,Pro,Europe,6.0,False
C-53250,2024-04-25,2025-03-17,28.55,24,0,Basic,Europe,8.0,False
C-53251,2022-11-11,2024-07-08,26.69,40,2,Basic,North America,9.0,True
C-53252,2022-10-13,2023-01-15,93.65,7,1,Pro,Europe,9.0,False
C-53253,2024-05-14,2024-09-09,205.5,7,1,Enterprise,Latin America,6.0,False
C-53254,2022-12-10,2023-03-06,195.89,3,1,Enterprise,Asia Pacific,10.0,False
C-53255,2025-01-28,2025-03-22,24.13,5,2,Basic,Asia Pacific,,False
C-53256,2023-07-09,2023-10-14,91.61,4,2,Pro,Latin America,8.0,False
C-53257,2024-09-27,2025-03-08,70.47,8,0,Pro,North America,5.0,False
C-53258,2022-12-15,2023-08-29,34.32,15,0,Basic,Asia Pacific,6.0,True
C-53259,2022-10-29,2024-07-06,25.22,39,0,Basic,Latin America,8.0,False
C-53260,2023-07-17,2024-10-25,252.48,26,0,Enterprise,North America,9.0,False
C-53261,2024-03-16,2025-05-06,16.89,30,1,Basic,Latin America,8.0,False
C-53262,2024-12-03,2025-06-30,68.73,36,0,Pro,Asia Pacific,8.0,False
C-53263,2024-09-27,2024-10-27,172.78,1,0,Enterprise,North America,8.0,False
C-53264,2024-06-26,2024-08-20,33.63,3,0,Basic,North America,7.0,False
C-53265,2024-10-24,2025-06-30,97.39,34,2,Pro,Asia Pacific,9.0,False
C-53266,2022-11-11,2023-05-08,87.23,11,2,Pro,Europe,6.0,False
C-53267,2024-12-09,2025-04-12,35.03,5,0,Basic,Asia Pacific,7.0,False
C-53268,2024-12-09,2025-03-03,70.66,4,1,Pro,Asia Pacific,8.0,False
C-53269,2023-12-25,2024-07-17,153.96,9,2,Enterprise,North America,7.0,False
C-53270,2023-06-05,2023-11-15,67.64,6,2,Pro,Europe,7.0,False
C-53271,2023-11-13,2024-01-02,70.09,3,1,Pro,North America,6.0,True
C-53272,2023-02-06,2023-08-21,174.2,20,2,Enterprise,North America,6.0,False
C-53273,2023-04-08,2024-01-10,222.35,10,1,Enterprise,Latin America,7.0,False
C-53274,2024-09-20,2025-06-30,259.69,37,1,Enterprise,Latin America,4.0,True
C-53275,2022-07-11,2022-08-10,96.49,2,4,Pro,Latin America,7.0,False
C-53276,2024-07-07,2025-02-07,92.72,14,0,Pro,Europe,7.0,False
C-53277,2022-10-05,2023-01-03,28.7,4,1,Basic,Europe,6.0,False
C-53278,2025-01-25,2025-02-24,73.06,3,0,Pro,Asia Pacific,9.0,True
C-53279,2022-12-27,2023-09-13,27.82,22,1,Basic,Latin America,5.0,False
C-53280,2024-07-28,2025-06-26,160.53,13,1,Enterprise,North America,5.0,False
C-53281,2022-12-16,2023-02-06,27.02,5,1,Basic,Asia Pacific,6.0,True
C-53282,2024-05-09,2024-11-18,190.97,15,4,Enterprise,Europe,8.0,True
C-53283,2024-10-11,2025-02-27,29.19,6,3,Basic,Europe,9.0,False
C-53284,2024-11-27,2025-06-30,84.81,39,1,Pro,Latin America,8.0,False
C-53285,2024-11-02,2025-05-17,103.15,16,0,Pro,Latin America,6.0,False
C-53286,2023-07-26,2023-09-27,209.82,7,5,Enterprise,Asia Pacific,5.0,False
C-53287,2024-06-01,2024-09-27,31.51,10,1,Basic,Latin America,7.0,False
C-53288,2022-12-06,2025-06-30,67.55,89,2,Pro,Europe,9.0,True
C-53289,2024-07-26,2025-05-11,39.57,24,5,Basic,Latin America,6.0,False
C-53290,2023-06-03,2023-08-24,64.37,8,1,Pro,North America,6.0,False
C-53291,2024-05-31,2024-10-27,35.87,12,1,Basic,Europe,6.0,False
C-53292,2024-01-20,2024-04-20,36.67,7,0,Basic,Europe,7.0,False
C-53293,2022-09-27,2024-08-01,68.18,53,0,Pro,Latin America,7.0,False
C-53294,2025-01-27,2025-06-30,32.58,30,1,Basic,North America,6.0,False
C-53295,2024-10-01,2025-06-30,85.19,57,3,Pro,Europe,5.0,False
C-53296,2023-04-05,2023-11-14,29.26,14,1,Basic,Latin America,7.0,False
C-53297,2023-10-21,2024-07-13,18.84,12,0,Basic,North America,4.0,False
C-53298,2023-04-13,2023-10-05,99.35,9,3,Pro,Asia Pacific,6.0,False
C-53299,2023-01-23,2024-05-03,150.77,21,1,Enterprise,Asia Pacific,5.0,False
C-53300,2022-10-24,2023-09-30,93.84,18,3,Pro,Latin America,8.0,False
C-53301,2024-07-02,2025-06-30,28.44,68,2,Basic,Asia Pacific,6.0,False
C-53302,2022-11-11,2024-03-18,75.95,21,2,Pro,Europe,6.0,False
C-53303,2023-09-23,2024-04-24,24.15,16,3,Basic,North America,10.0,False
C-53304,2023-10-11,2024-08-20,34.72,17,1,Basic,Latin America,8.0,False
C-53305,2024-04-24,2025-06-30,107.11,41,2,Pro,Europe,6.0,False
C-53306,2023-10-20,2025-06-30,36.92,36,1,Basic,Europe,8.0,True
C-53307,2022-09-03,2023-03-26,47.38,14,1,Pro,Asia Pacific,8.0,False
C-53308,2024-02-29,2025-02-07,90.59,23,1,Pro,Latin America,5.0,True
C-53309,2024-02-16,2024-05-19,57.37,11,2,Pro,North America,7.0,False
C-53310,2023-12-24,2025-06-30,31.37,48,2,Basic,Latin America,10.0,False
C-53311,2024-05-25,2025-06-21,71.87,18,2,Pro,North America,7.0,False
C-53312,2022-07-19,2023-06-09,98.67,24,2,Pro,Latin America,6.0,False
C-53313,2022-07-16,2022-12-11,71.21,10,0,Pro,Asia Pacific,4.0,True
C-53314,2023-10-06,2024-09-13,19.57,18,5,Basic,North America,6.0,True
C-53315,2023-01-28,2025-05-18,31.77,55,2,Basic,Latin America,9.0,False
C-53316,2024-06-08,2024-11-27,225.5,11,2,Enterprise,Asia Pacific,6.0,True
C-53317,2024-01-24,2024-08-01,35.19,15,0,Basic,Asia Pacific,7.0,False
C-53318,2024-12-14,2025-06-30,22.61,100,2,Basic,North America,9.0,True
C-53319,2022-12-14,2023-04-26,33.68,4,0,Basic,Latin America,7.0,False
C-53320,2024-12-08,2025-06-30,83.24,75,4,Pro,Europe,10.0,False
C-53321,2024-01-29,2025-06-08,29.17,26,1,Basic,Latin America,8.0,False
C-53322,2022-08-01,2023-09-05,85.08,22,2,Pro,Latin America,7.0,False
C-53323,2024-09-01,2025-06-30,22.45,21,1,Basic,Latin America,9.0,False
C-53324,2024-02-23,2025-03-22,23.55,24,2,Basic,Europe,9.0,True
C-53325,2022-10-25,2022-12-02,27.99,3,0,Basic,Asia Pacific,6.0,False
C-53326,2023-06-16,2024-11-30,153.0,25,3,Enterprise,North America,8.0,False
C-53327,2023-08-30,2023-09-29,15.55,5,1,Basic,Asia Pacific,6.0,False
C-53328,2022-06-02,2022-11-14,30.91,17,1,Basic,Asia Pacific,8.0,True
C-53329,2024-02-15,2024-04-14,66.03,2,0,Pro,Asia Pacific,9.0,False
C-53330,2022-08-15,2022-12-19,60.4,8,4,Pro,Asia Pacific,7.0,False
C-53331,2023-12-19,2024-02-23,68.13,4,1,Pro,Asia Pacific,6.0,False
C-53332,2022-06-10,2022-07-23,169.61,4,0,Enterprise,Latin America,5.0,False
C-53333,2022-10-18,2024-04-03,175.51,29,1,Enterprise,Latin America,8.0,False
C-53334,2024-03-02,2025-06-27,24.06,28,2,Basic,Europe,6.0,True
C-53335,2023-06-04,2023-11-17,72.48,11,0,Pro,Europe,6.0,False
C-53336,2024-02-12,2025-06-30,33.23,37,1,Basic,Europe,7.0,False
C-53337,2024-09-29,2025-06-30,71.86,49,0,Pro,Latin America,8.0,True
C-53338,2024-07-30,2025-06-30,27.95,19,2,Basic,Asia Pacific,8.0,False
C-53339,2022-12-10,2023-09-03,126.24,24,1,Enterprise,North America,4.0,True
C-53340,2022-08-31,2025-01-24,28.24,53,0,Basic,Europe,7.0,False
C-53341,2023-06-18,2024-05-01,26.81,31,4,Basic,North America,8.0,True
C-53342,2024-08-06,2024-11-10,24.45,8,0,Basic,Latin America,6.0,False
C-53343,2023-06-09,2025-01-13,211.04,33,1,Enterprise,Latin America,4.0,True
C-53344,2022-09-12,2023-06-25,40.54,18,1,Basic,Latin America,,False
C-53345,2023-11-03,2025-04-30,21.94,37,1,Basic,Asia Pacific,7.0,False
C-53346,2022-06-04,2023-04-26,24.72,18,1,Basic,Latin America,9.0,True
C-53347,2024-10-04,2025-06-29,30.71,16,1,Basic,North America,7.0,False
C-53348,2023-10-15,2024-05-14,89.83,12,0,Pro,Asia Pacific,8.0,False
C-53349,2022-10-14,2023-02-10,27.75,11,4,Basic,Latin America,7.0,True
C-53350,2022-08-24,2023-11-03,25.67,33,0,Basic,Latin America,8.0,False
C-53351,2024-03-28,2025-06-30,72.04,30,2,Pro,Latin America,5.0,False
C-53352,2022-06-04,2023-08-19,26.89,27,1,Basic,North America,8.0,False
C-53353,2023-11-25,2025-05-14,32.26,31,0,Basic,North America,10.0,False
C-53354,2022-08-02,2023-02-23,28.23,10,2,Basic,Latin America,7.0,False
C-53355,2023-06-24,2023-07-24,29.99,3,0,Basic,Europe,8.0,False
C-53356,2024-01-28,2024-09-30,24.96,11,3,Basic,Europe,6.0,False
C-53357,2022-07-15,2023-09-04,87.37,29,2,Pro,Latin America,9.0,False
C-53358,2022-09-29,2023-08-10,19.03,21,0,Basic,North America,4.0,True
C-53359,2023-01-15,2023-10-05,63.34,22,5,Pro,Latin America,8.0,False
C-53360,2023-05-19,2023-06-20,26.18,3,1,Basic,Europe,10.0,True
C-53361,2023-09-25,2024-06-15,18.92,13,2,Basic,Europe,9.0,False
C-53362,2024-06-03,2024-09-29,28.5,5,1,Basic,Europe,7.0,False
C-53363,2023-02-14,2024-03-23,224.93,29,2,Enterprise,Asia Pacific,7.0,True
C-53364,2023-06-04,2023-09-07,38.14,4,2,Basic,Asia Pacific,8.0,True
C-53365,2023-10-25,2025-06-30,182.56,58,2,Enterprise,Latin America,7.0,False
C-53366,2024-09-14,2025-01-17,31.61,7,1,Basic,North America,4.0,False
C-53367,2022-09-30,2022-12-22,111.51,3,4,Pro,Europe,7.0,True
C-53368,2024-08-18,2025-06-30,56.37,46,2,Pro,North America,6.0,False
C-53369,2023-12-14,2024-05-11,272.14,16,1,Enterprise,Latin America,7.0,False
C-53370,2022-06-04,2022-09-03,214.74,8,1,Enterprise,North America,7.0,False
C-53371,2024-06-02,2024-07-14,28.8,5,0,Basic,Asia Pacific,8.0,False
C-53372,2024-04-03,2025-06-30,25.32,31,2,Basic,Latin America,7.0,True
C-53373,2022-06-14,2022-10-04,89.76,8,0,Pro,North America,6.0,False
C-53374,2023-10-21,2024-01-18,79.88,7,2,Pro,Asia Pacific,8.0,True
C-53375,2022-09-24,2022-12-17,77.07,7,1,Pro,Europe,4.0,False
C-53376,2023-12-08,2025-06-30,76.72,31,1,Pro,Asia Pacific,6.0,False
C-53377,2024-07-14,2025-03-13,28.72,12,2,Basic,Latin America,7.0,False
C-53378,2024-01-03,2024-02-19,68.94,4,2,Pro,North America,7.0,False
C-53379,2023-11-30,2024-02-13,27.2,3,0,Basic,North America,6.0,False
C-53380,2024-08-15,2025-06-30,76.33,64,2,Pro,Latin America,8.0,False
C-53381,2023-03-12,2025-01-14,26.72,46,3,Basic,North America,8.0,True
